
=======================================================
[INFO] TANGGAL & WAKTU EKSEKUSI SIMULASI : 2026-06-09 14:40:38
=======================================================

=======================================================
[INFO] Skenario Range / Pathloss Degradation (Wi-Fi 6)
=======================================================
[SPESIFIKASI SIMULASI]
- Standar Wi-Fi     : Wi-Fi 6 (802.11ax)
- Konfigurasi MIMO  : 8x8 Spatial Streams
- Fitur Spesial     : Single-Link (Non-MLO)
    * Link 0        : Frekuensi 5 GHz (Lebar Pita 160 MHz)
- Tx Power          : 20.0 dBm
- Rate Adaptation   : IdealWifiManager (Otomatis menyesuaikan hingga 1024-QAM)
- Propagation Model : HybridBuildingsPropagationLossModel (Redaman Tembok/Indoor)
- Jarak Uji         : 0 hingga 2500 meter
=======================================================

[INFO] Waktu: 0.2s | Jarak: 1 m | RSSI: -5.71343 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 0
[INFO] Waktu: 91.6s | Jarak: 915 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84885
[INFO] Waktu: 91.8s | Jarak: 917 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 92s | Jarak: 919 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85376
[INFO] Waktu: 92.2s | Jarak: 921 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84426
[INFO] Waktu: 92.4s | Jarak: 923 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 92.6s | Jarak: 925 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84884
[INFO] Waktu: 92.8s | Jarak: 927 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 93s | Jarak: 929 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85372
[INFO] Waktu: 93.2s | Jarak: 931 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84426
[INFO] Waktu: 93.4s | Jarak: 933 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 93.6s | Jarak: 935 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84867
[INFO] Waktu: 93.8s | Jarak: 937 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 94s | Jarak: 939 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85316
[INFO] Waktu: 94.2s | Jarak: 941 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84483
[INFO] Waktu: 94.4s | Jarak: 943 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 94.6s | Jarak: 945 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84863
[INFO] Waktu: 94.8s | Jarak: 947 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 95s | Jarak: 949 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85321
[INFO] Waktu: 95.2s | Jarak: 951 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84491
[INFO] Waktu: 95.4s | Jarak: 953 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 95.6s | Jarak: 955 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84885
[INFO] Waktu: 95.8s | Jarak: 957 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 96s | Jarak: 959 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 96.2s | Jarak: 961 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84900
[INFO] Waktu: 96.4s | Jarak: 963 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 96.6s | Jarak: 965 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84928
[INFO] Waktu: 96.8s | Jarak: 967 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84924
[INFO] Waktu: 97s | Jarak: 969 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 97.2s | Jarak: 971 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 97.4s | Jarak: 973 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 97.6s | Jarak: 975 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 97.8s | Jarak: 977 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 98s | Jarak: 979 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 98.2s | Jarak: 981 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 98.4s | Jarak: 983 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 98.6s | Jarak: 985 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 98.8s | Jarak: 987 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 99s | Jarak: 989 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 99.2s | Jarak: 991 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 99.4s | Jarak: 993 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 99.6s | Jarak: 995 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 99.8s | Jarak: 997 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 100s | Jarak: 999 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 100.2s | Jarak: 1001 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 100.4s | Jarak: 1003 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 100.6s | Jarak: 1005 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 100.8s | Jarak: 1007 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 101s | Jarak: 1009 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 101.2s | Jarak: 1011 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 101.4s | Jarak: 1013 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 101.6s | Jarak: 1015 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 101.8s | Jarak: 1017 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 102s | Jarak: 1019 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 102.2s | Jarak: 1021 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 102.4s | Jarak: 1023 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 102.6s | Jarak: 1025 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 102.8s | Jarak: 1027 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 103s | Jarak: 1029 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 103.2s | Jarak: 1031 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 103.4s | Jarak: 1033 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 103.6s | Jarak: 1035 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 103.8s | Jarak: 1037 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 104s | Jarak: 1039 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 104.2s | Jarak: 1041 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 104.4s | Jarak: 1043 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 104.6s | Jarak: 1045 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 104.8s | Jarak: 1047 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 105s | Jarak: 1049 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 105.2s | Jarak: 1051 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 105.4s | Jarak: 1053 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 105.6s | Jarak: 1055 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 105.8s | Jarak: 1057 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 106s | Jarak: 1059 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 106.2s | Jarak: 1061 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 106.4s | Jarak: 1063 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 106.6s | Jarak: 1065 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 86613
[INFO] Waktu: 106.8s | Jarak: 1067 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 83238
[INFO] Waktu: 107s | Jarak: 1069 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 107.2s | Jarak: 1071 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 107.4s | Jarak: 1073 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 107.6s | Jarak: 1075 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 87775
[INFO] Waktu: 107.8s | Jarak: 1077 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 82076
[INFO] Waktu: 108s | Jarak: 1079 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 108.2s | Jarak: 1081 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 108.4s | Jarak: 1083 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 108.6s | Jarak: 1085 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85425
[INFO] Waktu: 108.8s | Jarak: 1087 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84427
[INFO] Waktu: 109s | Jarak: 1089 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 109.2s | Jarak: 1091 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 109.4s | Jarak: 1093 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 109.6s | Jarak: 1095 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85425
[INFO] Waktu: 109.8s | Jarak: 1097 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84426
[INFO] Waktu: 110s | Jarak: 1099 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 110.2s | Jarak: 1101 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 110.4s | Jarak: 1103 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 110.6s | Jarak: 1105 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85426
[INFO] Waktu: 110.8s | Jarak: 1107 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84425
[INFO] Waktu: 111s | Jarak: 1109 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 111.2s | Jarak: 1111 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 111.4s | Jarak: 1113 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 111.6s | Jarak: 1115 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85425
[INFO] Waktu: 111.8s | Jarak: 1117 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84425
[INFO] Waktu: 112s | Jarak: 1119 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 112.2s | Jarak: 1121 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 112.4s | Jarak: 1123 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 112.6s | Jarak: 1125 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85425
[INFO] Waktu: 112.8s | Jarak: 1127 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84426
[INFO] Waktu: 113s | Jarak: 1129 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 113.2s | Jarak: 1131 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 113.4s | Jarak: 1133 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 113.6s | Jarak: 1135 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85426
[INFO] Waktu: 113.8s | Jarak: 1137 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84426
[INFO] Waktu: 114s | Jarak: 1139 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 114.2s | Jarak: 1141 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 114.4s | Jarak: 1143 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 114.6s | Jarak: 1145 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85426
[INFO] Waktu: 114.8s | Jarak: 1147 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84425
[INFO] Waktu: 115s | Jarak: 1149 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 115.2s | Jarak: 1151 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 115.4s | Jarak: 1153 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 115.6s | Jarak: 1155 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85426
[INFO] Waktu: 115.8s | Jarak: 1157 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84426
[INFO] Waktu: 116s | Jarak: 1159 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 116.2s | Jarak: 1161 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 116.4s | Jarak: 1163 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 116.6s | Jarak: 1165 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 116.8s | Jarak: 1167 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 117s | Jarak: 1169 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 117.2s | Jarak: 1171 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 117.4s | Jarak: 1173 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 117.6s | Jarak: 1175 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 117.8s | Jarak: 1177 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 118s | Jarak: 1179 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 118.2s | Jarak: 1181 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 118.4s | Jarak: 1183 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 118.6s | Jarak: 1185 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 118.8s | Jarak: 1187 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 119s | Jarak: 1189 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 119.2s | Jarak: 1191 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 119.4s | Jarak: 1193 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84924
[INFO] Waktu: 119.6s | Jarak: 1195 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 119.8s | Jarak: 1197 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 120s | Jarak: 1199 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 120.2s | Jarak: 1201 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84925
[INFO] Waktu: 120.4s | Jarak: 1203 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84927
[INFO] Waktu: 120.6s | Jarak: 1205 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 52581
[INFO] Waktu: 120.8s | Jarak: 1207 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 22543
[INFO] Waktu: 121s | Jarak: 1209 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18959
[INFO] Waktu: 121.2s | Jarak: 1211 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19462
[INFO] Waktu: 121.4s | Jarak: 1213 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18970
[INFO] Waktu: 121.6s | Jarak: 1215 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 24135
[INFO] Waktu: 121.8s | Jarak: 1217 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19542
[INFO] Waktu: 122s | Jarak: 1219 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19003
[INFO] Waktu: 122.2s | Jarak: 1221 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19441
[INFO] Waktu: 122.4s | Jarak: 1223 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18918
[INFO] Waktu: 122.6s | Jarak: 1225 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 20815
[INFO] Waktu: 122.8s | Jarak: 1227 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19417
[INFO] Waktu: 123s | Jarak: 1229 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18933
[INFO] Waktu: 123.2s | Jarak: 1231 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19478
[INFO] Waktu: 123.4s | Jarak: 1233 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18943
[INFO] Waktu: 123.6s | Jarak: 1235 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18973
[INFO] Waktu: 123.8s | Jarak: 1237 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19450
[INFO] Waktu: 124s | Jarak: 1239 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 18916
[INFO] Waktu: 124.2s | Jarak: 1241 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 19478
